Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
19280305,0.79,0.39,-0.16,1,1.41,1.27,1.12,0.28,1.17,1.46,1.24,1.37,0.55,0,0.9,0.98,0.36
19280306,0.51,1.43,-0.4,1.12,1.61,0.68,1.75,1.23,0.06,2.27,0.64,1.99,0.07,0.01,-0.14,-0.27,-0.03
19280307,-0.51,-0.04,-0.26,-1.51,0.33,-1,-0.35,-0.34,-0.94,-1.36,-0.81,-0.41,-0.38,0.29,-0.59,0.03,-0.3
19280308,0.2,-0.08,1.83,0.65,-0.63,0.31,0.19,1.29,0.56,0.23,0.14,0.41,0.16,0.58,-0.36,0.48,0.08
19280309,0.66,1.01,0.82,1.24,-0.12,2.1,0.25,-0.01,1.7,3.59,1.2,4.79,0.43,1.07,0.94,1,0.59
19280310,-0.46,-0.8,-0.64,-0.94,-0.84,0,-0.43,-0.79,-0.44,-0.57,0.68,-1.13,-0.07,-0.5,-0.18,-0.28,0.63
19280312,0.38,0,-0.69,-0.03,1.77,0.69,0.1,0.65,0.98,-0.34,2.13,0.03,0.6,-0.51,1.27,-0.14,0.91
19280313,0.16,1.03,-0.12,0.02,-1.45,-0.2,-0.96,-0.45,-1.09,0.7,-0.22,-0.67,-0.12,-0.9,-0.55,0.98,-0.1
19280314,-0.29,0.42,-0.44,-0.87,0.22,-0.32,-0.47,0.31,-0.12,-0.19,-0.72,0.82,0.69,0.23,0.07,1.14,0.29
19280315,0.7,1.25,-0.15,0.74,1.27,1.18,0.36,0.94,0.8,2.06,0.15,3.05,0.6,0.25,0.29,0.13,0.34
19280316,0.6,0.32,0.85,0.43,0.69,0.91,0.79,0.69,0.13,0.48,0.89,2.7,1.51,0.24,0.66,1.98,0.07
19280317,0.31,0.2,-0.03,0.06,0.58,0.03,0.32,-0.26,0.52,-0.2,-0.36,-0.31,0.52,1.28,-0.41,0.46,0.03
19280319,-0.26,-0.26,0.74,1.8,0.84,-0.12,0.18,-0.12,-0.58,-1.41,0.11,-0.39,-0.25,2,0.34,-0.75,0.4
19280320,0.34,0.2,-0.42,1.41,0.8,0.48,-0.07,0.6,0.25,1.69,0.94,2.39,-0.22,0.17,0.33,0.77,0.76
19280321,0.39,0.3,1.63,2.31,-0.1,0.89,0.29,0.58,2.13,1.31,1.01,2.31,0.23,-0.22,0.53,0.34,0.29
19280322,-0.6,-1.02,-0.4,-1.55,-1.04,-0.08,-0.4,-1.16,-1.01,-1.6,-0.08,0.09,-0.13,-0.21,-0.23,-1.32,-0.37
19280323,0.79,0.8,0.94,0.03,1.35,1.78,-0.12,0.04,0.34,0.16,1.13,3.24,-0.09,-0.31,0.66,0.38,0.46
19280324,0,0.24,-0.66,-0.79,-0.16,0.98,0.19,-0.01,-0.08,-0.2,-0.01,1.52,-0.08,-0.56,-0.05,-0.94,0.06
19280326,-0.17,0.34,-0.57,0.93,0.6,1.95,-0.36,-0.38,0.74,0.79,-0.04,4.66,0.81,0.22,2.99,1.12,-0.05
19280327,-0.55,-0.8,0.61,-0.63,1.87,-1.75,0.28,0.44,-0.56,1.59,0.55,-3.12,0.25,0.3,-0.26,0.55,0.34
19280328,0.16,0.56,1.21,0.7,-0.36,-0.81,0.39,2,0.35,1.97,-0.57,-1.78,0.14,0.31,-0.25,0.5,0.06
19280329,0.23,-0.28,0.63,-0.15,3.94,-0.44,-0.17,0.47,-0.2,-0.86,1.04,-0.83,0.08,1.24,0.51,0.2,0.31
19280330,1.09,1.71,1.08,0.76,4.48,2.2,0.5,0.63,2.13,0.75,3.1,3.16,0.61,1.17,0.87,1.05,1.36
19280331,-0.12,-0.44,0.03,0.12,-1.01,-0.07,-0.1,-0.85,-0.57,-1.18,-0.26,-2.19,-0.51,-0.92,-0.58,0.35,-0.42
19280402,-1.07,-0.74,0,-0.8,-1.67,-1.63,-0.31,-0.21,-1.26,-2.01,-1.74,-1.66,-0.55,-0.72,-1.25,-0.92,-0.32
19280403,0.96,1.04,-0.14,0.52,1.05,0.28,-0.16,0.53,0.93,0.7,1.18,1.04,1.34,0.05,-0.33,0.55,0.03
19280404,-0.01,-0.76,-0.26,1.05,-0.18,-0.57,-0.02,-0.91,-0.35,2.47,-0.48,0.23,-0.02,0.55,-0.33,-0.05,-0.13
19280405,0.93,1.3,0.76,0.1,0.67,1.63,0.33,1.05,0.78,1.39,0.86,3.44,0.84,0.25,1.59,0.65,0.57
19280409,0.75,1.17,0.98,0.17,0.03,0.08,-0.11,1.2,1.7,-0.48,-0.07,-0.32,-0.21,0.49,-0.26,0.61,0.47
19280410,-0.41,-0.58,-0.44,-0.59,1.36,-0.92,-0.22,-1.11,-0.77,-1.83,-1.36,-1.12,-0.76,-0.22,-1.03,-0.75,-0.66
19280411,1.31,0.17,0.65,1.65,1.22,1.97,0.85,1.59,1.56,2.17,1.14,2.76,1.24,2.35,1.88,0.96,0.45
19280412,0.17,-0.88,-0.21,-0.16,-3.1,0.1,0.04,0.06,-0.41,-1.71,0.53,-0.32,-0.76,0.66,-0.45,-0.22,-0.49
19280413,1.33,1.38,0.92,0.43,1.78,1.54,3.9,0.4,1.13,1.99,3.83,1.26,0.59,2.64,0.8,1.23,0.41
19280414,-0.29,-0.93,0.25,-0.2,-0.91,-1.41,-0.11,0.29,-0.82,-0.63,-0.63,-1.12,-0.48,-0.31,-0.45,0.82,-0.05
19280416,-0.24,-0.45,5.92,-0.28,-0.21,-0.48,-0.59,0.19,-1.16,0.52,1.45,-1.16,0.04,1.27,-0.58,-0.44,-0.01
19280417,-0.37,-0.93,-0.78,-0.04,-0.04,-0.89,-1.1,-0.89,-0.57,-1.14,-1.82,-0.82,-0.61,-0.15,-0.57,-0.17,0.18
19280418,-0.25,-0.16,-0.69,0.29,-0.4,0.33,-0.16,0.13,0.13,0.02,-0.49,0.15,0.09,-0.18,0.28,1.09,1.52
19280419,0.81,0.98,-0.28,0.34,1.36,0.5,0.4,-0.31,1.16,0.13,0.68,0.09,0.73,0.77,0.94,1.08,0.83
19280420,-1.39,-1.77,-0.38,-2.63,-1.77,-1.75,-1.58,-1.45,-1.68,-2.52,-1.34,-1.92,-0.99,-1.66,-0.91,-1.85,-1.13
19280423,-0.86,-1.03,1.45,-0.57,0.2,-1.27,-4.23,0.07,-0.84,-1.7,-1.24,-2.19,-0.16,-0.87,-0.74,-0.11,-0.41
19280424,-0.03,0.7,-0.26,1.31,0.33,0.75,-1.61,-1.01,0.48,1.1,0.29,1.66,0.5,0.48,0.19,1.06,0.15
19280425,0.32,1.3,0.75,0.99,1.02,0.7,0.21,0.7,0.09,-0.17,0.2,-0.53,2.25,0.74,-0.01,1.97,0.87
19280426,0.27,0.09,1.03,0.9,-0.43,0.07,-0.29,0.19,0.47,1.27,0.39,0.6,0.97,1.33,0.88,1.39,0.05
19280427,0.72,0.41,1.85,0.46,0.85,2,-0.13,0.25,0.88,1.56,0.89,2.21,0.09,1.87,0.88,1.64,0.75
19280428,0.35,0.73,3.38,-0.04,0.22,0.04,0.47,1.11,0.1,0.27,0.74,-0.53,-0.08,0.39,-0.06,0.87,-0.11
19280430,-0.24,-0.63,0.99,-0.39,0.14,-1.27,-0.19,0.21,-0.03,-0.29,0.11,-0.32,0.09,0.8,-0.39,-0.62,0.3
19280501,-0.02,0.27,-0.71,0.75,-0.67,1,-0.56,-0.13,0.72,2.81,0.52,0.71,0.16,0.52,-0.22,-0.32,0.96
19280502,0.7,-0.05,-1.31,-0.38,1.45,-0.22,-0.43,0.23,0.23,0.49,0.22,0.54,0.19,0.9,0.26,0.31,0
19280503,0.14,0.6,-0.53,0.7,-0.01,0.5,0.94,-0.14,0.01,0.86,-0.02,1.95,0.05,0.9,0.28,-0.14,0.86
19280504,0.8,0.51,0.1,0.86,1.11,1.69,1.14,0.19,0.99,2.54,1.31,3.45,0.19,2.35,0.62,1.66,1.42
19280507,0.55,-0.85,-0.28,0.7,-0.11,1.15,1.11,0.01,0.41,1.93,1.18,1.54,0.19,0.93,0.04,0.33,1.82
19280508,-0.23,-0.17,-2.15,-1.26,-0.36,-0.92,-0.48,-0.08,-1.23,-1.02,0.58,-1.91,0.2,-0.4,1.49,-0.65,-0.34
19280509,-0.58,0.21,1.37,-0.64,-0.73,-0.01,-0.39,-1,0.1,-1,-0.87,-0.39,0.84,-1.07,0.41,-0.05,-0.2
19280510,0.34,-0.18,-0.61,-0.36,0.05,-0.37,0.12,0.17,1.02,0.53,-0.23,-0.63,-0.13,-0.1,-0.28,-0.16,-0.46
19280511,0.63,0.67,1.73,0.46,1.75,0.51,0.69,-0.08,0.07,2.64,0.51,1.26,0.14,0.62,0.62,0.78,1.02
19280514,0.35,1.49,0.86,-1.23,0.28,0.19,-0.22,0.64,1.21,-1.19,0.03,0.72,0.16,0.81,0.55,1.16,-0.06
19280515,0.1,-0.37,-0.47,-0.54,0.2,0.26,-0.57,1.49,0.7,-0.13,-0.51,1,-0.22,-0.41,-0.45,1.43,-0.64
19280516,-1.13,-1.33,-1.83,-1.81,-2.13,-0.77,-0.91,-2.12,-1.55,-2.33,-1.49,-2.81,-1.15,-1.47,-1.6,-1.83,-0.87
19280517,0,0.12,0.45,-1.28,-0.43,0.34,-0.08,-0.14,0.44,1.32,0.4,1.54,-0.31,-0.62,0.41,0.84,3.71
19280518,-0.47,-0.33,-1.4,-0.02,-0.55,-0.49,-0.46,-0.19,-0.17,-0.4,-0.16,-1.77,0.21,-0.99,-0.98,-0.86,-1.05
19280521,-0.97,-0.55,-0.69,0.62,-1.74,-0.8,0.28,-1.76,-0.18,-2.49,-1.28,-1.64,-1.61,-2.05,-0.82,-1.32,-1.52
19280522,-0.83,-0.71,-1.23,-1.72,-0.8,-1.98,-0.73,-0.63,-1.14,-0.21,-2.14,-2.69,-0.96,-1.25,-0.93,-1.28,-1.42
19280523,1.54,0.97,0.84,0.95,1.41,1.79,0.54,1.16,1.39,2.63,1.54,4.6,1.27,1.83,2,1.13,1.7
19280524,1.11,0.4,0.39,0.85,1.7,0.12,0.29,0.8,0.93,0.59,1.44,-0.21,0.21,1.05,0.46,0.31,0.35
19280525,0.25,0.87,1.79,0.09,0.56,0.21,0.61,0.7,0.83,0.35,-0.23,-0.72,-0.46,-0.47,0.81,0.28,0.02
19280528,-1.56,-1.42,-2.3,-1.54,-2.39,-1.7,-0.53,-0.66,-1.74,-3.36,-1.57,-2.29,-0.95,-1.14,-1.4,-1.49,-0.45
19280529,0.63,0.29,0.29,0.46,-0.42,1.18,0.27,-1.15,0.76,1.36,1.51,3.18,0.38,0.85,1.13,0.34,0.35
19280531,0.39,0.53,-0.05,0.79,1.21,1.54,0.23,1.48,1.66,1.95,0.81,0.99,1.06,0.83,1.43,1.51,1.06
19280601,0.15,-0.69,0.8,-0.45,0.23,0.69,0.33,0.6,-0.1,0.26,0.88,0.15,0.07,0.26,1.1,-0.51,0.46
19280602,0.26,0.81,0.48,0.06,0.26,1.25,0.3,0.3,0.43,0.2,0.32,2.68,0.11,0.57,0.14,-0.1,0.37
19280604,-1.24,-1.1,-1.42,-1.25,-1.24,-2.09,-0.87,-1,-1.89,-2.44,-2.07,-3.76,-1.23,-1.31,-1.61,-1.53,-2.47
19280605,0.13,0.35,-0.25,0.04,-1.57,0.87,0.2,-0.96,0.52,0.98,0.01,0.71,0.04,0.39,0.33,-0.35,0.5
19280606,-0.18,-0.44,-1.35,-0.37,-0.41,0.08,-0.12,0.17,-0.77,-1.76,-0.76,-1.88,-0.52,-1.03,-0.92,-0.15,-0.83
19280607,-0.68,-1.66,-1.48,-1,-0.77,-0.54,-0.31,-1.09,-0.62,0.81,-0.85,1.45,-0.55,-0.42,-0.07,-0.87,-0.74
19280608,-1.51,-0.6,-1.92,-1.81,-0.69,-1.22,-0.76,-0.56,-1.78,-2.22,-1.54,-1.46,-1.15,-1.48,-1.05,-1.13,-1.13
19280609,-1.16,-1.14,-1.27,-1.61,-3.5,-0.94,-0.51,-0.69,-1.43,-2.14,-0.9,-1.77,-0.93,-1.54,-1.33,-1.86,-1.71
19280611,-1.97,-2.18,-2.33,-2.78,-2.36,-1.38,-0.95,-2.55,-1.82,-1.82,-2.38,-3.16,-1.72,-3.22,-1.87,-4.07,-2.54
19280612,-1.84,-2.5,-3.05,-2.86,-4.45,-2.36,-1.34,-1.99,-2.03,-3.04,-2.34,-3.24,-1.35,-2.2,-1.64,-6.04,-1.89
19280613,2.82,2.53,5.14,1.83,1.53,2.26,0.95,1.01,2.64,2.94,3.7,3.5,2.41,3.77,2.05,4.24,3.6
19280614,1.07,0.81,1.47,2.8,2.67,0.3,0.18,1.63,1.32,2.25,1.04,1,0.43,1.39,0.56,2.05,0.81
19280615,-1.24,-0.76,0.7,-1.83,-1.54,-1.96,-0.36,0.45,-1.88,-3.36,-1.95,-2.99,-0.63,-1.08,-1.14,-1.14,-1.85
19280616,-0.11,-0.18,0.44,-0.1,-0.37,-0.36,-0.33,-0.17,-0.11,0.35,-0.41,0.53,-0.06,0.05,0.18,-1.23,-0.18
19280618,-1.55,-1.65,-3.15,-2,-1.17,-2.84,-1.52,-1.09,-2.23,-2.77,-1.5,-1.61,-1.93,-1.96,-1.76,-1.93,-1.75
19280619,-0.17,-1.32,-0.27,-2.3,-1.93,-0.88,-0.89,-1.25,-0.3,-0.94,-0.38,-1.91,-0.56,-0.54,0.36,-1.12,-0.06
19280620,1.16,1.96,1.42,0.54,1.59,1.11,0.45,0.6,1.33,2.46,1.77,1.97,1.29,1.58,0.72,2.74,1.24
19280621,-0.11,1.23,0.38,1.67,0.38,1.3,0.82,0.04,-0.01,0.65,-0.48,-0.5,0.5,-0.55,0.59,-0.28,-0.15
19280622,0.4,1.48,-0.39,-0.19,0.45,-0.2,-0.6,0.07,-0.1,-0.44,-0.26,-0.39,0.22,0.2,0.33,-0.07,0.08
19280623,-0.68,-1.01,-0.7,-1.13,-0.17,-0.94,0.3,-0.77,-0.68,-1.56,-0.47,-0.66,-0.63,-0.69,-0.85,-0.85,-0.5
19280625,0.17,-0.22,0.67,-0.78,-0.65,-0.3,0.76,0.69,0.44,0.74,-0.14,-0.29,0.07,0.14,0.44,-0.33,-0.13
19280626,0.37,0.91,0.81,0.52,0.1,2.04,0.56,0.28,1.12,1.99,1.75,1.79,0.62,1.02,0.95,0.68,0.4
19280627,1.14,0.73,0.67,1.2,0.12,1.77,-0.46,0.94,1.81,2.37,1.24,2.23,0.61,0.94,0.37,1.61,0.85
19280628,0.27,0.24,0.8,0.28,1.84,1.01,0.3,1.61,0.47,0.35,1.31,2.71,0.43,0.34,0.6,1.57,0.3
19280629,0.45,-0.12,0.63,0.68,0.57,1.24,-0.21,0.1,-0.02,1.13,0.32,0.72,0.5,1.1,0.36,-0.17,0.49
19280630,0.17,0.15,-0.36,1.76,-0.61,-0.66,0.16,0.04,-0.14,-0.48,0.48,1.01,-0.19,1.03,-0.15,0.04,0.13
19280702,-0.85,-1.03,-0.94,-0.65,-0.47,-1.91,-0.75,-0.71,-1.21,-1.33,-1.89,-2.08,-0.98,-1.16,-0.55,-1.13,-0.96
19280703,1.04,1.56,1.43,0.94,1.47,2.11,0.65,0.74,1.9,2.52,1.75,3.13,1.09,1.55,1.79,1.45,1.65
19280705,0.99,1.62,0.7,-0.01,2.25,2.3,0.57,1.04,0.89,1.19,1.73,0.85,0.87,0.8,0.96,0.76,0.46
19280706,-0.08,0.61,0.75,-0.17,1.06,-0.78,-0.39,0.21,-0.84,-1.36,-0.82,-0.63,-0.18,-0.75,-0.84,0.12,-0.23
19280707,0.14,-0.06,0.16,-0.11,0.52,0.02,0.36,1.18,0.44,0.25,-0.13,0.26,0.19,0.43,1.14,-0.03,0.19
19280709,0.11,-0.23,-0.08,-0.5,-0.17,0.2,0.37,0.09,0.1,-0.6,-0.11,0.54,-0.28,-0.24,0.69,0.01,-0.27
19280710,-0.43,-1.07,-0.86,0.99,-0.39,1.47,-0.54,-0.02,-0.76,0.18,-0.63,1.47,-0.31,-0.91,-0.83,-0.12,-0.46
19280711,-1.88,-1.61,-2.27,-2.67,-3.68,-3.54,0.18,-2.95,-1.89,-4.15,-2.74,-4.12,-1.74,-2.47,-1.93,-1.97,-1.93
19280712,-0.65,-0.47,-0.38,0.01,0.08,-1.47,0.12,-0.51,-0.08,-0.14,-0.03,-2.36,-0.4,-0.27,-0.52,-1.85,-0.16
19280713,0.37,0.33,0.88,0.12,-1.03,0.69,-0.04,0.28,0.97,0.2,0.94,1.29,0.47,0.75,1.12,0.48,0.38
19280714,0.11,-0.06,0.3,0.63,0.64,0.71,0.12,0.49,-0.06,0.19,-0.36,-0.62,-0.04,-0.17,0.04,-0.07,0.02
19280716,-0.89,-1.27,-1.07,-0.8,-0.76,-1.99,-0.76,-1.33,-1.08,-1.4,-1.48,-1.65,-1.26,-1.31,-1.24,-0.83,-0.8
19280717,0.17,0.21,0.05,-0.47,0.11,1.64,-0.21,0.64,0.63,0.18,0.77,1.71,0.1,0.46,0.48,-0.04,0.09
19280718,0.67,1.1,0.56,0.38,0.31,0.99,0.4,-0.33,0.51,1.51,1.87,1.83,0.44,0.59,1.87,0.49,0.91
19280719,-0.13,-0.09,-0.31,-0.02,0.01,-0.2,0.06,0.58,0.27,0.15,-0.42,-0.6,0.03,-0.13,0.21,0.39,-0.46
19280720,0.4,-0.17,-0.03,-0.46,-0.32,1.4,0.02,0.28,0.68,0.01,0.21,-0.11,-0.14,0.1,0.28,0.04,-0.16
19280721,-0.2,-0.44,-0.36,0.66,0.1,-0.52,0.09,-0.01,-0.3,-0.22,-0.17,-0.97,0.08,0.18,-0.18,0.04,-0.14
19280723,0.55,0.35,0.39,-0.14,-0.85,1.09,0.93,0.52,1.01,0.84,0.92,0.93,0.25,0.83,1.38,0.83,0.06
19280724,0.11,-0.15,0.2,-0.2,-0.84,-0.08,0.27,0.47,0.04,3.58,0.15,-0.63,0.41,-0.59,-0.52,0.52,0.37
19280725,0.47,-0.17,0.26,0.1,0.15,-0.3,0.78,0.24,0.31,0.72,0.85,0.84,0.19,1.05,0.23,0.38,0.59
19280726,0.1,0.53,0.84,-0.18,0,0.37,0.36,0.65,0.48,-0.95,-0.06,0.29,0.08,-0.03,-0.08,0.55,0.05
19280727,1.2,0.36,0.34,-0.36,1.29,1.27,0.32,-0.34,1.33,2.4,0.96,1.96,0.4,0.3,0.73,0.53,0.66
19280728,0.12,0.08,0.23,0.4,-0.04,0.42,0.1,0.55,0.06,-0.08,0.28,0.53,0.14,0.5,0.51,0.23,0.09
19280730,0.07,-1.09,-0.2,-0.02,-0.36,-1.17,0.06,-0.12,-0.91,1.34,-0.03,-0.01,0.35,-0.33,0.35,0.21,-0.19
19280731,-0.39,0.15,0.68,0.81,0.07,-0.61,0.38,0.21,0.32,1.3,-0.48,-0.44,-0.19,-0.31,0.37,-0.63,-0.61
19280801,0.71,-0.75,1.5,1,0.79,0.32,-0.36,0.72,-0.44,-0.3,0.34,-0.92,0.05,-0.44,1.4,0.55,1.02
19280802,-0.49,-0.36,0.31,-0.43,-0.84,-0.51,-0.67,-0.7,-0.59,-1.02,-0.65,-0.76,-0.63,-0.14,-0.35,-0.17,-0.59
19280803,0.28,-0.15,1,0.37,-0.45,0.28,0.07,0.25,0.23,1.88,0.49,0.57,-0.22,-0.63,0.29,0.22,0.03
19280804,0.25,0.5,-0.03,0.06,0.2,0.91,0.11,0.55,-0.56,0.26,0.25,0.59,0.31,0.37,0.08,0.71,0.06
19280806,0.46,0.07,1.98,0.24,-0.83,1.17,0,-0.65,1.86,0.12,0.22,1.54,0.16,-0.05,1.05,0.71,0.15
19280807,-0.36,-0.19,-1.54,-0.64,-0.11,-0.37,-0.46,-0.03,-0.56,0.57,0.13,-1.39,0.37,0.51,0.36,-1.1,-0.05
19280808,-0.93,-0.74,-1.75,-0.31,0.15,-1.97,-0.06,-0.51,-1.33,-1.64,-1.49,-2.56,-0.6,-0.07,-0.67,-1.47,-0.41
19280809,0.06,-0.22,0.03,-0.52,-0.56,0.79,-0.04,-0.36,-0.06,-0.01,-0.12,0.89,-0.35,0.56,-0.11,0.29,0.23
19280810,-0.01,-0.47,-0.43,-0.97,-0.95,-0.77,-0.02,-0.12,0.12,0.94,-0.38,0.02,-0.15,-0.42,-0.19,-0.68,-0.22
19280811,0.47,0.04,-0.01,0.09,0.36,0.18,-0.06,-0.02,0.9,0.42,0.32,-0.27,-0.08,0.44,0.11,0.12,0.08
19280813,-0.1,-0.13,-0.47,-0.56,-0.17,-0.39,-0.04,-0.17,0.38,-0.08,-0.18,-0.02,0.26,0.03,0.07,-0.44,0.02
19280814,-0.61,-0.18,0.2,-0.7,-0.33,-1.09,-0.29,-0.66,-0.78,-0.82,-0.68,-1.93,-0.53,-0.9,-0.96,-0.25,-0.19
19280815,0.75,1.04,1.11,0.68,0.94,2,0.21,0.82,1.98,5.51,2.23,3.62,0.55,0.91,1.69,0.72,0.59
19280816,1.32,0.95,0.52,1.07,2.68,0.98,0.36,0.81,1.03,0.78,0.56,0.71,0.95,0.95,0.65,0.47,0.62
19280817,0.25,-0.21,0.09,-0.4,-0.32,0.76,0.42,0.36,0.96,0.48,1.1,0.29,0.09,0.22,0.14,0.33,0.03
19280818,0.13,0.22,-0.36,0.41,0,1.05,0.02,0.04,0.67,2.13,-0.02,-0.08,0.61,0.95,0.04,0.31,0.27
19280820,0.61,0.28,-0.01,0.39,-0.15,0.19,0.29,-0.06,-0.31,2.17,0.1,-0.72,0.21,0.91,1.74,-0.08,0.4
19280821,1.79,0.71,0.3,-0.06,0.13,0.78,0.46,0.68,0.57,-0.41,1.13,1.08,0.79,0.78,2.07,1.52,1.88
19280822,-0.3,0.53,0.04,0.31,3.05,-0.07,0.33,-0.04,0.11,-1.06,0.44,0.75,-0.32,-0.55,1.67,-0.23,0.05
19280823,0.04,0.24,-0.28,-1.69,1.63,0.23,0.36,-0.05,0.63,1.03,-0.75,0.24,0.01,-0.08,-0.03,0.39,-0.2
19280824,0.91,1.64,1.67,0.34,-1.1,1.69,2,1.91,1.38,1.26,1.44,2.56,0.67,1.53,1.86,0.78,0.42
19280825,0.06,0.24,-0.5,0.67,-0.07,0.63,1.31,-0.34,-0.76,-0.42,0.95,0.72,0.22,0.18,1,0.86,0.29
19280827,0.68,-0.78,-0.96,-0.57,0.22,-0.99,0.35,-0.55,0.87,-0.87,0.6,-0.68,-0.18,-0.71,-0.57,0.15,-0.45
19280828,0.75,-0.03,0.27,0.36,1.05,0.34,-0.19,0.65,1.33,0.72,0.55,0.35,0.56,1.95,0.38,-0.01,0.38
19280829,-0.41,-0.08,-0.23,1.08,1.5,0.24,0.52,0.42,0.48,1.87,0.41,0.44,0.23,-0.15,0.31,1.09,0.59
19280830,0.94,1.7,-0.18,0.47,1.26,0.37,0.5,1.28,0.52,0.25,0.13,-0.01,-0.06,-0.15,0.32,-0.16,0.8
19280831,0.43,2.24,0.21,0.18,0.28,1.9,0.89,0.27,0.68,1.6,0.9,3.88,1.23,0.34,0.59,0.55,1.01
19280901,-0.02,0.48,0.21,0.58,0.4,-0.27,0.17,-0.01,0.7,-0.18,0.44,-0.14,0.27,0.62,0.1,1.93,0.2
19280904,-0.09,-0.2,1.06,-0.37,-0.82,-0.04,0.03,0.33,-0.53,-0.06,-0.28,0.69,0.78,1.82,-0.26,-0.13,0.25
19280905,-0.13,-0.59,2.26,-0.15,1.09,0.44,-0.26,-0.38,0.7,-1.29,-0.29,1.11,-0.32,0.61,-0.42,-0.2,0.64
19280906,-0.51,-0.68,0.45,-0.14,1.14,-0.76,0.25,-0.45,0.27,-0.27,-0.09,-1.28,-0.65,-0.2,-0.18,-0.68,-0.82
19280907,0.51,0.94,0.41,0.07,1.33,0.03,0.71,0.5,0.65,0.13,1.24,1.26,0.09,0.64,1.76,0.8,0.34
19280908,0.3,0.44,-0.7,0.16,0.69,-0.11,-0.22,-0.32,-0.81,-0.8,-0.23,-0.72,-0.21,-0.12,-0.3,-0.92,0.09
19280910,0.11,-1.39,-0.87,0.16,-0.63,-0.06,-0.47,0.03,0.04,-0.42,-0.34,-0.87,-0.36,-0.01,-0.07,0.79,-0.44
19280911,1.67,2.34,-0.11,0.18,1.18,1.43,0.04,0.87,1.5,1.18,1.2,0.63,0.31,-0.13,0.71,0.11,0.26
19280912,-0.33,-0.84,0.62,0.2,0.11,0.44,0.1,0.33,0.45,-0.74,0.67,1.59,-0.01,0.2,-0.02,0.05,0.25
19280913,-0.14,0.26,0.71,-0.04,0.07,-0.11,-0.45,-0.16,-0.31,-0.02,-0.48,0.43,0.02,-0.71,-0.31,-0.6,-0.4
19280914,0.65,0.64,1.29,1.32,0.76,-0.17,0.26,0.67,0.31,-0.97,-0.27,-0.19,0.11,0,0.1,-0.67,-0.23
19280915,0.06,0.9,0.71,0.15,1.2,0.22,0.02,0.76,0.66,0.97,0.2,0.8,0.99,0.42,0.15,1.02,0.53
19280917,0.38,1.16,0.27,0.43,0.32,0.75,0.45,0.92,0.96,2.45,0.94,0.83,0.17,0.51,0.19,1.06,0.28
19280918,-0.86,-0.72,-0.89,-0.47,-0.19,-0.54,-0.37,-0.78,0.27,-1.45,-0.82,-0.58,-0.75,-0.3,-1.25,-1.02,-0.58
19280919,0.36,0.78,-0.44,-0.4,1.2,-0.9,-0.04,0.33,-0.2,0.06,-0.21,-0.01,0.08,0.29,-0.23,-0.63,-0.03
19280920,-0.07,-0.28,-0.05,0.74,2.07,0.51,-0.05,0.07,-0.03,-0.3,-0.05,1.73,-0.39,0.35,-0.03,0.3,0.02
19280921,0.5,0.31,2.22,-0.29,-0.3,1.37,0.38,0.14,0.49,-0.24,0.36,2.49,-0.23,-0.21,0.24,0.36,0.03
19280922,-0.12,-0.5,0.33,-0.11,-1.44,-0.55,-0.15,-0.1,0.22,0.79,-0.16,-1.28,-0.22,-0.2,-0.18,0.13,-0.2
19280924,0.45,0.96,0.8,0.45,-0.93,1.46,0.12,-0.19,1.21,0.33,0.93,0.79,0.24,1.08,-0.12,-0.42,0.56
19280925,-0.07,-0.25,-0.33,-0.13,-0.53,-0.4,0.17,0.05,0.01,-0.39,-0.19,-0.45,-0.22,0.27,1.16,0.77,-0.19
19280926,-0.35,-0.76,-0.85,0.05,0.24,0.11,-0.12,0.96,-0.43,-1.1,-0.41,0.49,-0.18,-0.2,-0.06,0.86,0.32
19280927,-1.32,-1.64,-1.66,-1.4,-2.11,-1.4,-0.78,-0.58,-1.3,-1.63,-1.27,-2.22,-0.07,-1,-1.89,-1,-0.74
19280928,-0.34,-0.56,-0.39,-0.03,0.62,0.66,0.34,1.79,-0.82,1.23,0.32,0.66,-0.18,-0.38,0.31,-0.71,0.13
19280929,1.1,1.03,0.73,0.79,0.18,1.76,0.15,0.32,1.48,0.65,0.7,2.38,0.94,0.42,0.82,1.45,0.67
19281001,0.26,0.22,-0.3,-0.07,-0.54,-0.23,0.76,0.25,0.06,-0.04,0.33,-0.28,-0.44,-0.36,-0.11,0.57,-0.29
19281002,-0.45,-0.16,-0.57,-0.25,-0.8,-0.59,-0.64,-0.15,-0.8,1.38,-1.42,-0.35,-0.45,0.07,-0.25,0.17,-0.13
19281003,-0.04,-0.7,-0.23,0.01,-0.37,-0.43,0,-0.28,-0.36,-0.57,-0.49,0.58,-0.25,-0.61,-0.76,-1.02,-0.5
19281004,-0.29,0.2,0.59,1.34,0.16,0.43,-0.08,0.41,0.74,0.19,0.68,0.9,-0.31,-0.08,-0.12,0.68,0.07
19281005,-0.86,-1.37,-0.29,-0.36,0.15,-0.19,0.13,0.31,-0.17,-0.57,-0.23,0.47,-0.51,-0.71,-0.36,-0.58,-0.16
