Date,Food ,Mines,Oil  ,Clths,Durbl,Chems,Cnsum,Cnstr,Steel,FabPr,Machn,Cars ,Trans,Utils,Rtail,Finan,Other
194103,3.4,1.77,5.21,0.54,5.98,0.9,0.08,-1.12,-0.12,-1.98,1.71,-1.79,5.01,-7.77,1.98,2.75,-0.54
194104,-6.54,-5.1,4.83,-5.06,-7.52,-4.68,-7.62,-6.33,-7.19,-3.88,-7.59,-8.39,-3.26,-12.78,-5.1,-9.92,-5.44
194105,0.58,1.77,6.96,0.42,1.07,3.05,0.54,-0.15,3.05,-2.78,2.34,0.9,0.41,-4.85,1.06,-2.02,0.58
194106,7.21,12.1,2.1,5.28,2.28,6.7,6.33,5.52,6.46,5.96,7.75,7.45,5.17,6.54,8.29,4.98,8.59
194107,12.55,16.06,12.11,18,8.25,10.87,9.05,16.32,12.31,6.01,8.85,14.64,15.94,9.34,12.31,12.69,13.88
194108,2.82,0.98,-4.39,-1.54,-5.61,0.12,0.88,-2.09,-2.69,0.19,-1.9,-2.02,-1.32,-2.33,2.9,-1.22,0.36
194109,1.91,-5.41,-0.31,-0.9,-2.14,0.99,0.38,-1.8,-4.9,-3.54,-2.04,-3.9,-4.48,-3.92,-0.73,-1.27,-1.64
194110,-5.29,-6.78,0.61,-3.1,-10.28,-6.63,-6.2,-10.78,-6.1,-9.35,-5.99,-7.12,-5.65,-13.56,-6.44,-5.82,-5.74
194111,-0.92,-4.38,-0.68,-3.16,-4.59,0.71,-2.86,-2.5,-3.69,-7.13,-2.54,-4.95,-3.65,-11.76,-4.41,-2.8,-3.96
194112,-5.28,-9.17,-13.04,-10.02,-15.32,-3.05,-6.63,-8.05,-1.64,-11.2,-4.79,-8.2,-9.05,-11.78,-12.99,-9.77,-10.39
194201,8.83,18.29,5.55,12.43,14.77,6.87,6.06,16.51,6.41,8.46,8,14.45,32.98,17.68,7.05,22.64,10.12
194202,-4.27,-2.98,-3.91,-1.18,13.05,-3.94,-2.64,-2.33,-0.09,0.44,-1.07,0.81,-1.26,-2.54,-1.43,-2.18,-0.72
194203,-6.89,-7.3,-7.13,-4.88,0.34,-6.38,-7.46,-2.34,-3.49,-3.54,-3.17,-0.84,-8.32,-11.82,-4.83,-6.59,-2.29
194204,-4.42,-4.37,-3.55,-4.52,-5.55,-5.92,-3.26,-3.09,-6.91,-5.86,-4.95,-3.7,-4.63,-5.72,-5.82,-1.13,-3.99
194205,3.32,3.28,2.94,4.69,5.53,1.66,7.9,2.92,-1.69,4.72,2.88,-0.24,-1.6,6.83,5.82,4.78,5.81
194206,3.75,1.21,4.99,3,4.75,7.12,4.03,1.72,2.06,1.58,3.26,0.33,0.78,0.05,1.74,3.96,2.34
194207,3.56,6.44,5.83,5.85,5.79,3.04,3.58,4.29,3.36,1.11,4.13,4.62,6.95,0.12,4.82,4.89,4.57
194208,2.57,1.4,5,1.38,5.38,0.76,-0.21,0.59,1.05,3.29,2.19,3.57,8.56,2.1,1.85,1.61,2.01
194209,4.18,4.27,4.04,2.57,6.17,5.8,2.05,4.11,2.9,2.2,2.84,3.74,10.68,10.68,1.18,4.71,5.51
194210,7.08,7.83,13,7.28,13.65,9.13,4.41,14.03,9.69,9.23,9.91,12.29,10.84,23.2,4.79,12.11,10.39
194211,-0.55,-0.65,-0.44,2.41,0.81,-0.23,3.56,0.77,-5.71,4.34,-2.13,-4.98,-8.44,-4.77,3.43,-2.77,1.63
194212,3.46,1.43,5.89,3.31,4.01,5.3,4.24,1.81,2.44,1.49,6.44,3.23,1.84,5.03,-0.52,4.96,6.25
194301,12.37,17.08,13.55,17.76,9.85,13.09,13.65,19.46,15.77,19.8,9.09,19.06,20.44,36.7,16.71,34.63,12.8
194302,9.06,10.36,8.1,8.08,10.99,6.37,8.56,15.87,9.62,6.3,8.15,16.7,27.49,23.47,7.82,17.16,13.75
194303,8.79,14.85,12.05,12.73,11.65,7.77,6.41,6.14,11.68,13.94,10.31,15.75,13.1,2.39,12.64,9.38,13.29
194304,3.81,4.73,1.79,3.64,4.27,-0.34,5.61,0.04,-2.31,-1.78,-0.17,3.63,6.38,11.68,7.29,3,5.3
194305,8.37,5.9,6.18,4.32,10.66,4.97,6.92,9.49,5.86,13.67,6.08,9.72,9.13,17.96,8.57,11.65,9.94
194306,3.31,-6.01,-0.36,3.54,0.08,3.14,2.17,3.89,-0.64,0.84,2.3,2.63,-3.47,0.97,6.05,0.79,1.59
194307,-4.28,-7.52,-2.26,-6.22,-7.1,-8.46,-5.04,-7.92,-7.99,-7.67,-7.3,-11.15,-9.7,-5.91,-1.47,-5.02,-4.99
194308,0.02,3.11,0.22,-0.12,3.89,1.58,-0.22,-1.16,-0.36,0.06,0.76,1.69,-0.76,-1.13,1.71,-1.57,0.74
194309,3.18,3.19,2.98,5.72,4.2,3.01,2.64,4.1,2.3,4.48,3.58,1.65,2.84,5.66,5.93,1.87,4.12
194310,3.86,-3.66,-1.71,0.65,-1.86,-2.31,-0.76,0.49,0.1,-0.65,-0.17,-2.18,-1.2,0.06,-2.6,0.94,0.91
194311,-5.6,-9.19,-7.34,-6.99,-8.97,-8.78,-5.46,-8.08,-10.49,-8.15,-8.45,-11.99,-13.87,-11.73,-6.47,-7.82,-7.99
194312,9.33,9.77,6.85,12.3,10.51,7.84,5.75,7.87,7.61,8.36,11.52,15.53,12.13,9.55,6.7,8.68,10.8
194401,4.19,4.39,0.91,6.33,1.89,1.96,6.07,6.19,5.09,6.59,4.55,5.46,6.63,2.58,2.88,2.96,4.16
194402,0.41,1.32,0.19,2.6,-1.05,-0.58,-0.8,-0.85,0.29,2.59,0.96,1.44,5.95,2.2,3.57,-1.64,0.67
194403,4.61,2.89,7.71,2.85,3.17,1.14,3.86,3.32,2.12,9.56,3.34,6.02,4.6,2.37,5.73,2.88,4.63
194404,-2.86,-1.02,-1.49,-1.18,-2.87,-2.83,-2.49,-2.66,-3.72,-4.36,-2.37,-3.51,-5.24,-4.12,-2.1,-2.38,-2.74
194405,5.39,2.59,4.07,7.79,12.34,4.39,4.84,7.84,5.65,11.99,7.9,12.07,4.78,1.73,7.93,4.92,8.71
194406,4.22,12.37,1.5,10.27,13.62,6.98,9.05,14.91,13.7,10.21,8.82,25.22,9.66,8.75,7.79,12.17,11.06
194407,-0.08,0.25,1.01,-0.94,-1.1,-2.88,-1.32,-1.41,-3.55,-4.12,-1.81,-2.36,-0.81,-0.83,0.06,-3.18,-0.98
194408,3.67,-0.7,-1.56,4.47,6.79,2.44,1.67,5.05,1.51,3.37,2.99,8.07,1.8,6.81,2.75,3.68,3.23
194409,0.1,-1.13,-2.62,-0.11,-0.16,0.02,-0.24,-0.43,0.3,-1.46,0.55,0.28,2.24,-3.39,0.44,-1.63,-0.01
194410,0.04,-1.44,0.98,0.3,-1.67,-0.63,-0.08,-1.49,-0.39,-0.77,0.44,-2.75,-0.3,-0.93,4.01,1.59,0.43
194411,1.89,2.54,3.06,3.84,3.08,0.02,1,1.92,2.04,4.52,3.08,1.99,4.36,-2,2.47,-0.4,2.31
194412,3.71,13.82,8.32,3.6,7.61,2.84,3.41,6.31,8.17,5.49,5.46,6.67,14.34,2.88,4.42,10.26,5.28
194501,4.46,4.78,5.27,4.86,4.72,4.65,3.88,6.12,4.18,8.45,4.17,6.84,0.44,8.84,3.66,4.74,5.21
194502,4.39,7.33,12.01,5.83,8.18,7.74,3.63,7.56,10.91,9.24,7.85,10.6,11.65,9.94,9.56,10.24,6.64
194503,-3.3,-7.39,-7.19,-6.05,-2.55,-5.61,-3.33,-6.94,-7.87,-7.34,-5.77,-8.06,-4.66,-4.93,-3.37,-5.68,-6.45
194504,5.91,4.59,6.44,9.06,5.75,8.77,7.08,9.9,10.37,8.08,10.51,13.87,10.29,12.06,8.19,6.1,8.34
194505,3.3,1.34,-1.94,7.62,6.89,0.18,4.28,2.01,-0.46,2.39,0.75,3.16,5.11,2.39,5.41,0.56,4.4
194506,2.74,6.63,0.38,8.53,-3.02,2.56,-1.18,2.23,4.51,-0.53,0.04,3.2,11.37,8.95,-2.09,5.64,1.95
194507,-2.18,-2.91,-3.74,-4.08,-4.28,-3.94,-2.24,-1.82,-4.07,-4.25,-3.87,-0.95,-7.59,1.93,-1.72,-2.79,-3.92
194508,4.79,1.22,3.47,10.63,9.49,7.86,8.71,11.46,7.92,9.78,8.29,9.21,1.54,1.24,7.92,5.48,8.72
194509,5.38,6.6,3.2,4.99,4.82,7.12,5.48,7.36,8.5,6.58,5.46,3.85,5.65,8.43,8.23,6.77,7.39
194510,11.4,9.49,9.29,8.5,4.5,2.93,7.53,1.91,3.79,0.65,5.2,1.15,5.75,9.91,9.22,7.98,7.59
194511,8.87,13.46,14.95,11.04,8.48,8.19,8.6,7.63,7.66,5.79,6.92,8.36,10.46,8.02,14.48,9.36,9.02
194512,1.25,2.09,0.18,3.06,4.13,4.17,0.23,1.99,1.97,1.76,2.31,5.51,1.47,-1.01,6.11,4.69,2.18
194601,7.11,15.33,1.25,13.95,9.06,7.04,5.02,11.15,16.13,7.55,7.82,10.29,9.03,14.77,7.25,11.43,8.07
194602,-6.57,-3.47,-6.04,-7.84,-8.53,-6.68,-3.15,-4.76,-7.94,-7.67,-8.02,-9.13,-7.26,-5.7,-3.11,-7.62,-6.61
194603,4.93,-3.05,13.02,6.63,6.63,6.96,9.64,5.86,3.48,0.85,4.55,2.31,3.06,6.13,13.41,3.86,8.63
194604,3.6,4.82,8.27,9.81,6.34,5.22,9.28,6.94,3.85,6,4.69,1.69,-0.28,4.73,11.18,3.46,8.41
194605,3.7,3.23,4.91,6.68,5.18,7.04,2.58,5.65,8.4,7.48,7.94,8.79,5.34,3.44,4.64,3.37,4.02
194606,-2.76,-4.85,-3.93,-6.35,-7.37,-4.3,-5.54,-5.75,-3.67,-5.91,-5.51,-7.12,-4.04,-2.71,-8.01,-3.09,-5.01
194607,-0.83,-4.24,-0.69,-3.26,-5.5,-4.09,-2.03,-3.25,-5.42,-6.36,-5.35,-6.26,-6.19,-4.58,-3.85,-4.57,-3.86
194608,-6.14,-8.47,-8.26,-8.79,-8.24,-5.79,-4.14,-7.6,-7.57,-6.28,-9.41,-10.72,-7.85,-4.51,-6.65,-6.68,-7.39
194609,-10.38,-10.86,-10.83,-14.87,-12.44,-12.84,-9.37,-11.55,-15.29,-16.82,-13.92,-19.04,-17.45,-10.03,-11.38,-13.66,-13.11
194610,1.95,-0.74,-0.85,1.33,-2.92,-1.38,-1.07,-2.52,1.11,-2.31,-2.34,-2.44,-1.66,1.15,-4.63,-0.82,-2.99
194611,-1.27,0.55,1.85,-3.52,-0.77,0.35,-0.83,2.79,2.05,0.73,0.37,-0.62,-2.32,0.72,-1.86,-0.2,-0.2
194612,4.83,-0.14,6.21,2.36,4.8,6.29,5.34,7.23,6.89,8.58,7.45,6.75,0.67,6.11,2.35,5.4,5.6
194701,0.44,3.76,0.73,3.29,2.92,2.41,-0.65,2.08,3.86,6.69,4.11,10.86,4.81,0.76,0.72,3.43,1.66
194702,-0.56,2.13,0.49,2.1,-1.14,-1.43,-3.05,-1.67,-0.65,-2.12,-1.91,-1.47,-0.16,-1.62,0.66,-1.38,-0.26
194703,-1.99,-3.67,2.04,-5.69,-5.07,-0.79,-4.6,-3.45,-1.39,-5.11,-2.09,-3.74,-4.49,-3.14,-3.31,-2.68,-3.24
194704,-8.41,-8.32,-0.32,-8.47,-8.32,-6.38,-8,-7.27,-8.38,-9.21,-8.02,-10.05,-10.4,-5.24,-9.87,-6.94,-9.05
194705,-2.32,-4.68,-0.63,-6.01,-3.71,-2.64,-3.1,-4.11,-4.52,-5.3,-2.8,-5.74,-5.84,-2.56,-2.2,-2.46,-4.69
194706,4.84,5.46,9.8,9.22,3.72,7.7,2.86,5.58,3.57,3.1,7.1,5.71,4.31,3.39,8.96,5.68,5.74
194707,4.19,7.69,5.08,7.56,7.47,7.16,4.79,4.27,9.27,4.01,6.33,7.56,7.65,3.85,5.37,4.68,6.33
194708,-0.54,-0.34,-2,-1.57,-1.38,-1.31,-2.83,-2.33,-0.63,-2.31,-2.13,-1.81,-1.85,-0.28,-3.68,-2.11,-2.04
194709,1.59,1.53,-0.82,1.8,-0.86,-0.14,-0.98,-0.62,1.26,0.49,2.92,2.04,1.52,-1.62,-2.76,-0.65,0.57
194710,3.07,2.83,7.13,3.86,5.81,3.5,2.24,3.37,5.15,5.01,4.26,5.59,0.38,1.06,4.18,3.51,2.53
194711,-3.63,-2.29,0.32,-1.54,-2.21,-3.08,-3.06,-2.88,-2.43,-5.46,-1.51,-4.54,-2.64,-7.76,-3.47,-2.12,-3.58
194712,-0.8,1.83,15.06,2.13,-1.07,3.41,0.16,4.3,2.78,0.88,1.92,2.76,5.04,0.02,-1.2,2.18,0.51
194801,-2.47,1.04,-5.88,-2.97,-3.04,-5.04,-2.95,-3.26,-3.02,-2.6,-3.97,-4.25,5.04,0.92,-0.52,-0.2,-2.72
194802,-6.85,-5.44,-3.69,-7.18,-4.45,-7.9,-4.16,-6.63,-6,-7.74,-6.8,-9.35,-5.33,-3.37,-5.27,-6.13,-5.69
194803,6.25,11.7,13.39,6.75,6.57,11.9,4.09,7.69,13.07,11.44,11.84,11.37,12,7.03,6.73,9.89,9.65
194804,1.27,3.39,16.01,4.97,3.62,3.31,1.2,1.36,2.5,2.06,3.04,1.48,6.08,2.51,5.2,4.18,2.83
194805,6.73,8.96,5.16,8.65,11.05,9,8.14,8.1,8.84,11.14,10.5,13.76,6.65,7.12,9.6,11.06,10.1
194806,-2.28,-4.26,3.5,-2.95,-1.57,-2.02,-0.8,-2.74,-0.86,-5.55,-2.12,-2.47,-0.04,2.31,-2.27,-0.87,-2.36
194807,-2.87,-2.96,-8.85,-3,-5.83,-5.93,-3.61,-6.46,-4.62,-5.86,-6.24,-7.89,-5.03,-3.13,-6.14,-4.9,-6.62
194808,-0.14,-1.69,-2.14,-0.41,1.23,0.15,-0.64,0.39,0.5,-1.05,-0.36,-1.52,-0.31,-0.36,0.59,-0.23,0.47
194809,-3.96,-5.42,-6.09,-4.43,-3.8,-5.07,-4.75,-3.15,-3.81,-4.1,-4.32,-5.86,-5.44,-1.91,-3.01,-2.07,-4.44
194810,2.98,6.1,7.65,2.74,5.44,6.55,3.68,6.9,8.6,4.93,4.91,7.73,5.37,4.94,3.39,6.34,4.93
194811,-8.43,-9.04,-14.25,-9.94,-9.62,-10.97,-5.78,-10.5,-12.33,-12.61,-11.38,-16.08,-13.14,-9.74,-7.72,-8.11,-9.83
194812,0.4,0.4,6.83,-2.62,-2.94,2.76,0.49,0.98,1.27,1.02,2.02,-0.25,1.42,3.03,0,3.96,2.22
194901,4.71,1.37,-3.74,3,2.49,1.52,3.91,1.49,1.89,1.55,0,1.23,1.59,4.51,3.08,0.21,1.29
194902,-4.27,-3.17,-4.6,-3.2,-5.56,-4.62,-2.78,-3.24,-5.53,-2.43,-5.11,-6.18,-5.17,0.45,-3.09,-1.89,-4.5
194903,7.15,3.72,7.86,2.08,7.4,3.9,7.08,5.1,4.1,9.33,6.5,7.24,7.39,5.44,5.16,7.52,5.52
194904,-2.03,-1.73,-0.06,-3.78,-5.09,-4.6,-1.1,-3.3,-7.14,-8.11,-3.87,-7.3,-3.33,0.75,-0.82,-0.75,-3.14
194905,-1.36,-4.81,-7.33,-3.69,-3.04,-2.72,-1.97,-3.29,-8.01,-3.2,-5.19,-8.46,-7.03,-0.57,0.54,-2.19,-5.13
194906,-0.16,-1.58,-0.51,2.15,-4.23,0.34,0.68,-0.51,-3.85,-2.83,-0.62,1.03,-1.93,-0.89,2.29,-0.76,-1.95
194907,6.46,3.88,6.75,5.49,7.7,7.68,6.26,7.32,7.63,7.22,7,8.73,5.52,5.22,3.82,6.02,5.72
194908,2.96,3.76,7.33,1.33,4.7,2.71,1.48,3.69,0.19,3.17,2.49,0.6,0.81,4.37,1.84,3.44,3.23
194909,2.45,3.91,4.03,4.01,6.15,3.64,3.49,3.6,4.5,4.9,3.52,4.63,4.38,4.52,4.1,5.29,6.67
194910,3.18,4.29,4.65,4.91,3.94,2.56,2.87,3.6,4.37,6.88,3.58,8.3,4.43,0.89,1.44,4,5.15
194911,1.01,-2.58,-2.39,0.87,3.48,2.12,0.45,1.86,1.64,3.38,0.58,1.79,-0.16,3.71,0.43,2.68,0.73
194912,6.3,1.06,2.75,7.87,7.14,7.9,5.89,8.83,7.32,7.29,7.84,10.65,9.13,4.06,5.49,5.41,8.41
195001,5.69,5.57,-0.08,3.92,5.72,0.13,1.85,3.07,3.37,2.71,3.39,3.76,6.74,3.97,3.16,1.72,5.35
195002,0.13,-0.77,-0.97,-3.24,4.32,0.8,2.33,2.52,2.78,1.62,1.92,2.04,3.56,3,1.22,2.46,1.98
195003,0.29,-3.87,5.61,-0.84,-2.63,-0.14,-2.3,0.44,-2.2,-1.05,0.19,2.55,-0.97,0.95,-1.7,-0.16,0.71
195004,0.2,7,5.16,5.85,4.5,7.43,2.12,5.13,8.69,3.54,4.53,12.18,4.97,0.21,2.25,0.62,6.9
195005,2.7,4.67,9.69,4.47,4.01,5.47,1.9,3.49,6.51,3.16,3.21,2.85,1.46,1.25,2.41,2.89,2.03
195006,-6.56,-8.1,-6.12,-7.17,-9.82,-8.79,-6.89,-9.43,-7.72,-9.12,-7.8,-9.69,-7.03,-7.69,-3.81,-7.06,-8.51
195007,5.54,10.77,9.01,11.2,-2.01,2.31,-2.57,-0.97,13.06,1.03,3.12,5.09,17.02,-4.75,0.66,-1.9,1.78
195008,4.65,9.37,3.52,3,8.11,7.12,4.31,5.93,5.78,6.46,6.25,7.27,0.32,4.03,3.74,4.33,7.92
195009,2.7,3.67,3.06,5.81,7.69,6.2,5.16,8.92,4.18,8.3,6.03,5.08,3.53,4.23,6.68,6.46,8.61
195010,-0.26,0.75,0.18,0.36,-1.76,0.78,-1.33,-1.25,2.9,-2.82,-1.63,-2.16,1.04,-1,-1,0.99,-2.48
195011,1.69,6.62,6.16,0.85,1.53,10.43,0.45,4.04,7.7,1.65,2.82,-0.7,6.3,-0.89,0.65,3.71,2.44
195012,5.92,13.34,9.34,10.37,4.32,6.51,3.55,6.9,9.2,5.62,9.53,12.31,17.81,3.86,4.93,5.61,5.16
195101,7.17,6.28,5.83,5.77,8.15,6.37,6.88,8.92,11.35,9.51,8.01,8.97,6.96,6.17,7.88,3.91,8.4
195102,1.83,0.71,-0.2,1.22,1.88,2.16,0.29,1.82,-1.12,1.67,1.41,1.37,-0.68,2.72,1.73,3.04,2.48
195103,-3.19,-5.49,-2.54,-5.68,-1.92,-3.35,-1.92,-0.29,-5.25,-1.8,-3.36,-3.55,-5.21,-0.67,-4.04,-0.97,-3.67
195104,2.8,0.51,12.04,1.57,3.14,7.18,3.43,3.79,7.2,4.97,6.43,4.12,4.27,0.95,-0.39,2.08,4.77
195105,-0.91,-1.13,-4.03,-1.26,-1.04,0.5,-1.62,-3.75,-2.69,-4.5,-3.11,-4.64,-4.84,0.74,-2.3,-1.92,-3.02
195106,-3.96,-4.59,-1.25,-5.6,-4.44,-1.91,-3.67,-4.59,-8.54,-3.53,-5.39,-8.59,-8.2,-0.88,-2.93,-0.44,-2.57
195107,2.98,5.93,11.08,1.92,3.86,11.47,6.82,6.25,10.82,7.3,6.96,4.77,8.36,5.02,2.37,5.85,6.01
195108,3.53,11.05,4.82,2.72,6.18,2.56,0.62,5.22,9.42,4.35,4.68,6.45,3.1,2.89,4.27,5.21,5.5
195109,0.25,5.33,1.72,0.04,1.55,1.61,1.17,2.25,2.77,5.36,2.56,3.14,3.72,1.12,2.03,1.8,3.38
195110,-1.66,-0.93,-0.87,-3.44,-2.87,-5.35,-1.25,-2.59,-1.47,-2.95,-2.83,-2.3,-3.71,0.96,-3.29,-1.35,-4.12
195111,-0.56,0.29,-0.76,-1.55,2.82,1.47,-1.69,-0.18,0.04,-1.05,1.24,0.59,1.81,2.02,0.98,3.58,1.32
195112,1.04,-2,2.85,0.11,2.37,5.97,2.02,1.38,0.38,0.77,3.26,0.83,1.22,2.89,-1.36,3.68,1.52
195201,0.56,4.23,7.78,-0.89,1.43,-0.48,2.23,1.19,3.6,1.57,0.27,0.25,1.84,3.21,0.4,2.91,1.42
195202,-1.01,-3.03,-3.1,-2.5,-1.88,-2.73,-2.77,-1.14,-5.24,-3.8,-1.52,-1.53,-2.26,-0.23,-1.73,-0.56,-2.33
195203,1.22,-0.15,8.32,2.87,0.79,1.78,0.89,3.22,2.23,4.68,2.94,4.42,4.86,1.69,1.95,3.45,2.74
195204,-3.07,-7.03,-8.11,-4.52,-4.06,-8.13,-5.09,-5.09,-7.28,-6.3,-3.85,-4.84,-3.56,-1.72,-1.97,-2.77,-4.94
195205,1.1,2.22,3.04,2.88,0.11,3.76,0.38,1.91,2.34,1.44,2.38,3,4.22,3.23,3.01,3.03,0.55
195206,1.5,2.54,4.3,2.85,3.05,2.93,0.57,2.25,4.74,2.31,2.26,1.77,6.05,1.67,2.98,2.32,3.95
195207,0.38,0.68,-0.85,-0.18,-0.49,-0.24,-0.75,1.45,2.53,-0.71,2.74,2.01,-0.02,1.87,1.79,2.48,1.2
195208,1.21,-0.39,-2.4,0.14,1.99,-1.36,0.2,0.59,-1.95,-0.12,-0.09,1.4,-0.94,2.2,-0.33,0.11,0.32
195209,-2.83,-1.65,-4.59,-2.23,-1.75,-3.54,-1.55,-1.92,-3.65,-2.7,-0.89,-0.32,-2.16,0.66,-1.06,0.48,0.76
195210,-1.11,-2.36,0.68,-4.51,-0.41,-2.45,0.3,-2.23,-1.8,-2.92,-1.55,-0.69,0.56,-0.22,-1.55,-2.42,-0.73
195211,4.61,3.77,1.84,4.91,4.36,6.64,5.7,6.24,7.08,8.64,6.75,5.82,6.67,5.01,3.43,6.85,5.96
195212,0.36,1.57,5.75,4.69,2.57,2.6,0.35,1.14,2.38,2.28,2.24,2.43,2.86,1.86,0.31,5.32,2.26
195301,2.81,6.51,-3.03,2.59,3.35,-1.28,2,3.21,2.76,4.84,2.59,5.09,4.64,1.06,1.8,-0.28,1.93
195302,1.41,1.67,1.34,4.28,2.11,-1.58,2.71,0.69,0.82,3.3,1.37,1.77,-0.22,1.07,0.94,0.89,1.45
195303,-0.46,-5.62,4.21,-2.16,-1.08,0.21,-0.79,-0.62,-3.77,-2.37,-1.45,-2.53,-2.68,0.56,0.08,0.19,-0.5
195304,-0.52,-3.22,-3.68,-1.71,-3.77,-4.09,-0.32,-1.79,-2.36,-2.44,-2.12,-2.63,-3.16,-3.14,-1.69,-3.71,-1.75
195305,0.62,-1.76,2.18,0.84,0.15,-0.75,0.27,-0.07,1.27,-0.16,0.15,-0.49,3,-0.33,0.89,-0.03,0.33
195306,-3.29,-3.14,-1.15,-2.79,-5.05,-2.59,-2.6,-4.65,-3.27,-4.09,-3.39,-5.17,-3.26,-2.85,-2.83,-3,-2.64
195307,1.73,-0.21,2.17,1.16,3.12,2.78,2.76,1.39,2.06,2.6,0.42,0.09,1.51,3.22,2.3,0.62,2.24
195308,-3.57,-6.82,-7.62,-5.12,-4.16,-4.48,-4.22,-5,-8.11,-6.78,-5.94,-7.11,-7.95,-0.21,-2.73,-2.34,-5.01
195309,-1.72,-2.7,-2.86,-2.17,-1.49,1.1,-0.75,-1.24,-2.54,-0.49,-0.46,-2.74,-2.37,1.27,-1.23,-1.17,0.97
195310,1.14,1.03,5.83,2,3.94,3.66,0.8,4.35,7.59,4.35,3.56,7.67,3.87,4.68,0.73,4.28,3.58
195311,2.01,0.94,1.84,-1.57,3.9,3.4,2.36,2.59,1.82,3,2.85,0.76,1.87,2.91,0.46,3.36,3.82
195312,-0.83,-3.92,-0.85,-3.73,-1.74,-1.06,-0.23,-1.41,-3.97,-3.67,-0.81,-3.29,-3.02,0.84,-1.7,0.55,0.26
195401,7.04,9.67,10.04,6.83,5.97,5.01,6.14,8.4,8.09,10.61,7.71,6.5,8.78,3.51,6.5,5.35,6.82
195402,-0.14,-0.18,3.24,2.36,1.52,0.46,-0.21,1.96,0,2.97,2.37,-0.36,1.43,2.13,0.19,5.07,1.5
195403,2.48,4.76,4.28,-1.06,1.64,2.36,0.69,3.29,4.94,3.79,3.64,1.42,3.69,2.78,1.01,4.03,3.2
195404,-0.53,0.3,4.41,-3.37,3,4.86,2.36,2.09,3.16,2.02,4.07,-1.26,1.49,1.16,0.22,3.07,1.98
195405,3.5,6.22,3.94,7.88,1.34,4.22,3.8,2.31,6.18,4.2,4.08,5.55,6.7,2.63,2.77,2.28,3.2
195406,1.5,2.25,-5.07,1.94,1.64,1.47,-1.05,3.32,-0.94,3.2,1.72,0.43,1.08,1.35,1.36,2.16,3.57
195407,5.61,6.49,2.8,11.71,6.83,6.63,6.32,6.97,7.33,7.11,6.89,6.18,9.52,5.85,8.37,6.97,7.86
195408,-0.92,-0.37,-0.14,-2.23,-1.24,-1.29,0.44,0.34,-2.71,-2.27,-2.1,-1.6,-0.4,-1.35,-0.54,0.46,-0.05
195409,3.53,7.97,6.87,2.3,4.49,5.36,4.47,3.82,6.03,2.89,5.3,4.42,3.44,1.9,4.21,3.08,5.67
195410,-1.01,-2.2,-1.48,0.06,-1.04,-3.53,-0.22,1.62,-0.85,-0.97,0.6,-1.51,1.68,-3.51,-2.18,-0.72,-0.21
195411,6.74,11.95,8.01,6.34,6.91,11.81,9.28,12.32,14.29,9.9,9.2,6.47,10.02,5.01,6.92,11.59,9.87
195412,6.41,8.56,8.93,8.08,5.13,5.28,8.38,7.15,13.91,7.2,9.94,10.35,15.12,3.88,6.76,8.65,8.3
195501,1.13,4.1,-0.52,2.32,4.25,-1.83,-0.11,2.06,0.73,1.84,0.97,1.99,3.84,1.51,1.59,0.45,0.02
195502,1.43,2.65,3.02,3.89,7.95,3.27,2.96,4.66,6.82,4.96,5.3,5.12,6.02,3.84,2.41,3.28,4.23
195503,1.07,6,1.81,-2.21,-1.8,-0.15,1.71,-1.09,1.86,1.48,0.15,0.16,0.36,-0.89,-1.53,0.28,-1.16
195504,2.44,0.8,-0.55,0.7,4.14,4.46,2.43,4.08,2.18,1.6,1.58,3.31,1.92,2.58,3.02,-0.23,3.67
195505,-0.08,1.32,0.37,-0.62,-0.45,1.36,0.35,1.06,0.65,1.6,0.03,0.04,1.18,-0.06,2.01,1.67,1.63
195506,0.67,2.99,7.51,4,1.21,6.12,1.49,4.33,7.12,1.22,4.97,3.1,0.66,1.66,4.21,4.31,4.61
195507,0.63,-1.13,-0.9,3.78,2.77,0.11,1.96,-0.18,1.85,0.41,0.09,4,-1.71,3.31,1.6,-0.07,-0.75
195508,-1.18,5.62,0.88,-1.81,2.17,0.67,0.06,1.97,3.86,0.64,-0.01,-0.54,0.92,0.06,0.21,-0.49,-0.23
195509,-1.25,-3.67,-0.99,-0.47,-2.67,-0.1,-1.01,-0.84,0.7,0.64,-0.48,3.03,-0.94,-2.19,0.2,-2.54,-1.36
195510,-0.25,-4.1,-1.55,-1.02,-4.17,-0.77,0.23,-1.98,-2.23,-3.19,-2.61,-2.06,-1.23,-1.2,-2.42,-1.53,-1.71
195511,2.4,7.15,10.06,0.4,5.56,7.95,4.62,3.78,8.64,3.98,7.46,4.65,8.69,3.07,2.51,3.99,5.86
195512,1.18,3.21,3.17,2.62,0.25,1.58,3.42,2.27,2.71,3.81,3.54,1.02,2.96,0.26,1.58,2.15,2.73
195601,-0.08,1.5,1.21,0.66,-3.63,-3.53,-1.69,-2.22,-3.89,-4.13,-2.65,-4.01,-3.8,-0.3,-2.31,-2.6,-2.53
195602,1.39,8.57,4.07,1.42,3.75,3.13,1.86,4.79,5.52,3.71,4.98,4.52,2.52,1.88,0.63,3.31,4.14
195603,2.78,1.91,10.13,1.32,4.87,7.66,3.72,6.53,10.56,9.79,6.94,3.56,3.82,3.36,1.82,5.87,5.56
